"time","marketStatus","inplay","competitor","competitorStatus","backPrice1","backVolume1","layPrice1","layVolume1","Winner","backVP","layVP"
2018-06-20 15:29:02,"OPEN",FALSE,11538828,"ACTIVE",12.5,1015.59,13,607.89,FALSE,12694.875,7902.57
2018-06-20 15:29:02,"OPEN",FALSE,11538828,"ACTIVE",12.5,1055.88,13,607.89,FALSE,13198.5,7902.57
2018-06-20 15:29:03,"OPEN",FALSE,11538828,"ACTIVE",12.5,1055.88,13,607.89,FALSE,13198.5,7902.57
2018-06-20 15:29:04,"OPEN",FALSE,11538828,"ACTIVE",12.5,1055.88,13,607.89,FALSE,13198.5,7902.57
2018-06-20 15:29:04,"OPEN",FALSE,11538828,"ACTIVE",12.5,1055.88,13,583.89,FALSE,13198.5,7590.57
2018-06-20 15:29:05,"OPEN",FALSE,11538828,"ACTIVE",12.5,1146.31,13,733.89,FALSE,14328.875,9540.57
2018-06-20 15:29:05,"OPEN",FALSE,11538828,"ACTIVE",12.5,1146.31,13,712.9,FALSE,14328.875,9267.7
2018-06-20 15:29:06,"OPEN",FALSE,11538828,"ACTIVE",12.5,1167.31,13,712.9,FALSE,14591.375,9267.7
2018-06-20 15:29:07,"OPEN",FALSE,11538828,"ACTIVE",12.5,1157.31,13,705.18,FALSE,14466.375,9167.34
2018-06-20 15:29:07,"OPEN",FALSE,11538828,"ACTIVE",12.5,1162.03,13,781.07,FALSE,14525.375,10153.91
2018-06-20 15:29:08,"OPEN",FALSE,11538828,"ACTIVE",12.5,1162.03,13,834.41,FALSE,14525.375,10847.33
2018-06-20 15:29:09,"OPEN",FALSE,11538828,"ACTIVE",12.5,1162.03,13,890.63,FALSE,14525.375,11578.19
2018-06-20 15:29:09,"OPEN",FALSE,11538828,"ACTIVE",12.5,1173.64,13,967.72,FALSE,14670.5,12580.36
2018-06-20 15:29:10,"OPEN",FALSE,11538828,"ACTIVE",12.5,1203.64,13,967.72,FALSE,15045.5,12580.36
2018-06-20 15:29:11,"OPEN",FALSE,11538828,"ACTIVE",12.5,1203.64,13,967.72,FALSE,15045.5,12580.36
2018-06-20 15:29:11,"OPEN",FALSE,11538828,"ACTIVE",12.5,1203.64,13,967.72,FALSE,15045.5,12580.36
2018-06-20 15:29:12,"OPEN",FALSE,11538828,"ACTIVE",12.5,1203.64,13,987.72,FALSE,15045.5,12840.36
2018-06-20 15:29:13,"OPEN",FALSE,11538828,"ACTIVE",12.5,1203.64,13,992.72,FALSE,15045.5,12905.36
2018-06-20 15:29:13,"OPEN",FALSE,11538828,"ACTIVE",12.5,1203.64,13,992.72,FALSE,15045.5,12905.36
2018-06-20 15:29:14,"SUSPENDED",FALSE,11538828,"ACTIVE",12.5,1203.64,13,992.72,FALSE,15045.5,12905.36
2018-06-20 15:29:15,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,941.85,FALSE,14608.5,12244.05
2018-06-20 15:29:15,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,941.85,FALSE,14608.5,12244.05
2018-06-20 15:29:16,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,941.85,FALSE,14608.5,12244.05
2018-06-20 15:29:17,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,941.85,FALSE,14608.5,12244.05
2018-06-20 15:29:17,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,941.85,FALSE,14608.5,12244.05
2018-06-20 15:29:18,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,941.85,FALSE,14608.5,12244.05
2018-06-20 15:29:18,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,941.85,FALSE,14608.5,12244.05
2018-06-20 15:29:19,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,941.85,FALSE,14608.5,12244.05
2018-06-20 15:29:20,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,1017.74,FALSE,14608.5,13230.62
2018-06-20 15:29:21,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,1017.74,FALSE,14608.5,13230.62
2018-06-20 15:29:21,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,1017.74,FALSE,14608.5,13230.62
2018-06-20 15:29:22,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,1017.74,FALSE,14608.5,13230.62
2018-06-20 15:29:23,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,1017.74,FALSE,14608.5,13230.62
2018-06-20 15:29:23,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,1017.74,FALSE,14608.5,13230.62
2018-06-20 15:29:24,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,1017.74,FALSE,14608.5,13230.62
2018-06-20 15:29:25,"OPEN",FALSE,11538828,"ACTIVE",12.5,1168.68,13,1009.2,FALSE,14608.5,13119.6
2018-06-20 15:29:25,"OPEN",FALSE,11538828,"ACTIVE",12.5,1155.49,13,1009.2,FALSE,14443.625,13119.6
